number,description,category,status,case_pack,case_weight,case_weight_unit,usda_bug_required,purchase_to_stock_conversion,purchase_unit,stock_unit,customer_id,supplier_id
19315EA,Cheese & Tomato Melt SS,FG,Not Usable,,0,,,0,,EA,10000,
19541EA,Bacon Egg Gouda Labaccia,FG,Not Usable,,0,,,0,,EA,10000,
19542EA,Ham Egg Cheddar Labaccia,FG,Not Usable,,0,,,0,,EA,10000,
19543EA,Sausage Egg Cheddar Muffin,FG,Not Usable,,0,,,0,,EA,10000,
19544EA,Vegetarian Jack Labaccia Sand,FG,Obsolete,,0,,,0,,EA,10000,
19547EA,Ham Egg Cheddar Labaccia,FG,Not Usable,,0,,,0,,EA,10000,
19548EA,Sausage Egg Cheddar Muffin,FG,Not Usable,,0,,,0,,EA,10000,
19549EA,Bacon Egg Gouda Labaccia,FG,Not Usable,,0,,,0,,EA,10000,
19550EA,RF Bacon Egg Cheddar,FG,Not Usable,,0,,,0,,EA,10000,
19551EA,Sausage Egg & Cheddar ,FG,Not Usable,,0,,,0,,EA,10000,
19552EA,Bacon Egg & Cheddar,FG,Not Usable,,0,,,0,,EA,10000,
19553EA,RF Turkey Bacon,FG,Not Usable,,0,,,0,,EA,10000,
19555EA,Ham, Egg & Cheese,FG,Not Usable,,0,,,0,,EA,10000,
19561EA,Sausage Egg & Cheddar,FG,Not Usable,,0,,,0,,EA,10000,
19562EA,Bacon Cheese and Egg,FG,Not Usable,,0,,,0,,EA,10000,
19563EA,RF Turkey Bacon,FG,Not Usable,,0,,,0,,EA,10000,
19564EA,Florentine Sandwich,FG,Not Usable,,0,,,0,,EA,10000,
19565EA,Ham Egg & Cheese,FG,Not Usable,,0,,,0,,EA,10000,
19567EA,Spinach Roasted Tomato Wrap,FG,Not Usable,,0,,,0,,EA,10000,
19569EA,Spinach Roasted Tomato Wrap,FG,Not Usable,,0,,,0,,EA,10000,
19570EA,Spinach Roasted Tomato Wrap,FG,Not Usable,,0,,,0,,EA,10000,
243726EA,Ham & Cheese Hoagie,FG,Not Usable,,0,,,0,,EA,10000,
244096EA,Turkey & Cheese,FG,Not Usable,,0,,,0,,EA,10000,
244133EA,Double Sausage & Cheese,FG,Not Usable,,0,,,0,,EA,10000,
83115EA,K/S Ham & Cheese,FG,Not Usable,,0,,,0,,EA,10000,
83119EA,K/S Rst Beef & Cheese,FG,Not Usable,,0,,,0,,EA,10000,
83457EA,Poorboy,FG,Not Usable,,0,,,0,,EA,10000,
83730EA,Triple Ham & Cheese White,FG,Not Usable,,0,,,0,,EA,10000,
83731EA,Triple Turkey & Cheese Wedge,FG,Not Usable,,0,,,0,,EA,10000,
83733EA,Triple Egg Salad Wedge-White,FG,Not Usable,,0,,,0,,EA,10000,
83734EA,Triple Tuna Salad on White,FG,Not Usable,,0,,,0,,CS,10000,
83735EA,Triple Chicken Salad Wedge-Whi,FG,Not Usable,,0,,,0,,EA,10000,
83737EA,Dbl Ham Trk Swiss White,FG,Not Usable,,0,,,0,,EA,10000,
84068EA,British NW Mkt Sandwich,FG,Not Usable,,0,,,0,,EA,10000,
84101EA,Italian Dbl Wedge NW Mrkt,FG,Not Usable,,0,,,0,,EA,10000,
84115EA,K/S Ham Cheese NW Mrkt Fsh,FG,Not Usable,,0,,,0,,EA,10000,
84126EA,K/S Turkey Cheese,FG,Not Usable,,0,,,0,,EA,10000,
84361EA,Italian Double Wedge,FG,Not Usable,,0,,,0,,EA,10000,
84362EA,Triple Turkey & Cheese Wheat,FG,Not Usable,,0,,,0,,EA,10000,
84364EA,Triple Ham & Cheese Wheat,FG,Not Usable,,0,,,0,,EA,10000,
84730EA,Triple Ham & Cheese White 8/cs,FG,Not Usable,,0,,,0,,EA,10000,
84741EA,Triple Egg Salad White,FG,Not Usable,,0,,,0,,EA,10000,
0010,Egg Patty Frittata Cheese,PR,Obsolete,200,23.4,LBS,No,200,CS,EA,10000,10
84742EA,Triple Turkey & Cheese White,FG,Not Usable,,0,,,0,,EA,10000,
84743EA,Triple Pastrami & Cheese,FG,Not Usable,,0,,,0,,EA,10000,
0013,Cheese Cheddar Mild .5oz Slice,DA,Active,512,16.8,LBS,No,512,CS,EA,10000,12
0014,Cheese Gouda .5oz Slice,DA,Active,512,16.7,LBS,No,512,CS,EA,10000,13
0015,Ham Blk Forest Log Unsliced,PR,Obsolete,426,43.2,LBS,No,1,LB,LB,10000,14
84744EA,Triple Tuna Salad Wedge,FG,Not Usable,,0,,,0,,EA,10000,
0017,Sausage Patty Pork 1.5 oz Nat,PR,Active,426,43.3,LBS,No,426,CS,EA,10000,16
84747EA,Triple Chicken Salad Wedge,FG,Not Usable,,0,,,0,,EA,10000,
84815EA,K/S Italian,FG,Not Usable,,0,,,0,,EA,10000,
1506,Spoon Polystyrene White 3 IN,MC,Active,3000,17.35,LBS,No,3000,CS,EA,10000,
1361,Cap Bouffant White Proly.24in,MC,Active,,0,,No,1,CS,CS,10000,
1422,Towel Paper Multifold MB560A,MC,Obsolete,,0,,No,1,CS,CS,10000,
1643,Gas Nitrogen Liquid Bulk,MC,Active,,0,,No,1,EA,EA,10000,
1756,Dust Mask Ear Loop,MC,Active,,0,,No,1000,CS,EA,10000,
1775,Apron Polethylene 24x 42 1ML,MC,Active,,0,,No,1000,CS,EA,10000,
0026,Film Lidding Z12 EZ Peel,PK,Obsolete,35984,59.95,LBS,No,35984,RL,IN,10000,27
1779,Recorder Temperature Pallet,MC,Active,,0,,No,1,CS,EA,10000,
1880,USB Docking Ball Temp Rec.,MC,Not Stocked,,0,,,1,EA,EA,10000,
ADVERTISE,Advertising Expense,MC,Not Stocked,,0,,,1,EA,EA,10000,
CAPITAL,Capital Expense,MC,Not Stocked,,0,,,1,EA,EA,10000,
COMPUTER,Computer Expense,MC,Not Stocked,,0,,,1,EA,EA,10000,
DEMO,Demonstration Expense,MC,Not Stocked,,0,,,1,EA,EA,10000,
LUNCHROOM,Lunchroom Expense,MC,Not Stocked,,0,,,1,EA,EA,10000,
0034,Egg Insert Folded Egg White,PR,Obsolete,180,20.4,LBS,No,180,CS,EA,10000,36
0035,Tomato Rstd Diced Rdcd Moist ,VE,Active,640,46.8,LBS,No,640,CS,OZ,10000,37
MAINTENANCE,Maintenance Expense,MC,Not Stocked,,0,,,1,EA,EA,10000,
WAREHOUSE,Warehouse Expense,MC,Active,,0,,No,1,EA,EA,10000,
1022,Rectangle Direct Thrml Transfr,PK,Active,8000,23.95,LBS,,8000,CS,EA,10000,
0040,Cheese American Processed .40z,DA,Active,800,21.3,LBS,No,800,CS,EA,10000,41
1094,Sqr Oven Pride Logo 3x8 5/8in,PK,Active,10800,23.95,LBS,,10800,CS,EA,10000,
1385,Sqr Back For FG-3737 3x 3in,PK,Active,13500,29.45,LBS,No,1,EA,EA,10000,
1387,Sqr Back For FG-4766 3x3 in,PK,Active,13500,29.45,LBS,No,1,EA,EA,10000,
1390,Lab- Sqr Back for 164765,PK,Active,13500,29.45,LBS,No,1,EA,EA,10000,
1393,Sqr Back For FG-4730 3x3 in,PK,Active,13500,29.45,LBS,No,1,EA,EA,10000,
1396,Sqr Back for FG-4761 3 x 3 in,PK,Active,13500,29.45,LBS,No,1,EA,EA,10000,
1401,Sqr Back For FG-4741 3x 3in,PK,Active,13500,29.45,LBS,No,1,EA,EA,10000,
1624,Film Polypro Fuji 15 in Web,PK,Active,60840,46,LBS,No,60840,RL,IN,10000,
1634,Ribbon Black VideoJet,PK,Active,23622,7.7,LBS,No,23622,RL,IN,10000,
1635,Ribbon Blue VideoJet,PK,Active,17716,6.3,LBS,No,17716,RL,IN,10000,
1636,Ribbon Red VideoJet,PK,Active,17716,6.2,LBS,No,17716,RL,IN,10000,
1637,Ribbon Orange VideoJet,PK,Active,17716,6,LBS,No,17716,RL,IN,10000,
1638,Ribbon Green VideoJet,PK,Active,17716,6.3,LBS,,17716,RL,IN,10000,
1670,Rect Wht Blank Direct Thermal,PK,Active,2000,23.95,LBS,,2000,CS,EA,10000,
1707,U Pad Firenza 4X7 IN,PK,Active,1800,25,LBS,No,1,EA,EA,10000,
0056,Chicken Breast Bnls Ckd 4 Oz,PR,Active,120,31.196,LBS,No,120,CS,EA,10000,58
0057,Bun Kaiser WW 6-12 Pk,BR,Active,72,13.5,LBS,No,72,CS,EA,10000,59
0058,Baguette Big Hole 32/Cs,BR,Active,32,6,LBS,,32,CS,EA,10000,60
1780,Film Tiro Chix Sal Inderbitzin,PK,Active,15600,37.7,LBS,No,15600,RL,EA,10000,
0061,Box Master #1 Kraft Plain,PK,Active,25,12.9,LBS,No,1,EA,EA,10000,62
1781,Film Tiro Egg Salad 16.34in,PK,Active,15600,76.8,LBS,No,15600,RL,EA,10000,
0063,Insert RF Cheese Egg Bacon IQF,PR,Obsolete,125,27.7,LBS,No,125,CS,EA,10000,64
1782,Film Tiro Ham Turkey Swiss ,PK,Active,15600,76.8,LBS,No,15600,RL,EA,10000,
0065,Insert Cheeseburger IQF,PR,Obsolete,125,27.9,LBS,No,125,CS,EA,10000,66
0066,Insert Polish Saus Smkd Sknls,PR,Obsolete,50,10.5,LBS,No,50,CS,EA,10000,67
1783,Film Tiro Tuna Salad 16.34 in,PK,Active,15600,37.7,LBS,No,15600,RL,EA,10000,
0068,Roll White Rustic 180/Cs,BR,Obsolete,180,25.4,LBS,No,180,CS,EA,10000,69
1784,Film Tiro Ham & Cheese 16.34in,PK,Active,15600,76.8,LBS,No,15600,RL,EA,10000,
1786,Film Tiro Turkey & Cheese,PK,Active,156000,67.55,LBS,No,15600,RL,EA,10000,
1800,Pad Soaker UZ-25 3-1/8x6,PK,Active,4000,18.2,LBS,No,4000,CS,EA,10000,
0072,Box Master Baguetta 24 Pk,PK,Obsolete,25,17.6,LBS,No,1,EA,EA,10000,73
0073,Cheese RF Mild Chdr Orng .5 Oz,DA,Active,512,18.4,LBS,No,512,CS,EA,10000,74
0074,Cheese RF Mild Chdr Wht .5 Oz,DA,Active,512,15.6,LBS,No,512,CS,EA,10000,75
0075,Egg Frittata Patty 2 Oz,PR,Obsolete,140,18.8,LBS,No,140,CS,EA,10000,76
0076,Sausage Patty Turkey 1.5 Oz,PR,Active,106,10.8,LBS,No,106,CS,EA,10000,77
0077,Sausage Pork Link .5 Oz,PR,Active,320,10.8,LBS,No,320,CS,EA,10000,78
0078,Potato Diced Brkfst Cube,VE,Active,480,31.5,LBS,No,480,CS,OZ,10000,79
0079,Egg Curds IQF Large Cut,PR,Active,320,21.4,LBS,No,320,CS,OZ,10000,80
1810,Film Tiro KS NWMF Ham & Cheese,PK,Active,10766,67.55,LBS,No,10766,RL,EA,10000,
0081,Pancake Maple Krusteaz 240Ct,BR,Active,240,16.7,LBS,No,240,CS,EA,10000,82
0082,Cheese Ched Shred Red Sodium,DA,Active,20,20,LBS,No,16,LB,OZ,10000,83
1811,Film Tiro KS NWMF Turkey & Chs,PK,Active,10766,67.55,LBS,No,10766,RL,EA,10000,
1822,U Pad 6 In Totem Firenza,PK,Active,1000,45.8,LBS,No,1000,K,EA,10000,
1218,Box #3 RSC Corrugated 13x10x7,PK,Active,1,13.5,LBS,No,1,EA,EA,10000,
0210,Film Fuji Polish Baguetta CAN,PK,Active,1,33.8,LBS,,1,IMP,IMP,10000,
1736,Box #2 Kraft Remote,PK,Active,20,8.6,LBS,,1,EA,EA,10000,
0088,Box Master Brkfst Entree 18Pk,PK,Active,25,15.3,LBS,,1,EA,EA,10000,90
0089,Tomato Green Mix Blend IQF,VE,Obsolete,540,36.3,LBS,No,540.8,CS,OZ,10000,91
0090,Box Master SBUX Muffin/Wrap,PK,Active,25,16.15,LBS,No,1,EA,EA,10000,92
0091,Box Master SBUX Artisan,PK,Active,25,14.3,LBS,No,1,EA,EA,10000,95
0092,Egg Dbl Folded Scrmbld 1.5 Oz,PR,Obsolete,200,20.4,LBS,No,200,CS,EA,10000,98
0093,Flat Whole Wht Wrap Red Sodium,BR,Active,72,11.1,LBS,No,72,CS,EA,10000,99
0094,Beans Black IQF,VE,Obsolete,720,47.5,LBS,No,720,CS,OZ,10000,100
0095,Cheese Shred Ched/PepJk,DA,Obsolete,320,21.3,LBS,No,320,CS,OZ,10000,101
0096,Biscuit Cinnamon .9 Oz,BR,Obsolete,240,17.9,LBS,No,240,CS,EA,10000,102
0097,French Toast 1 Oz,BR,Active,192,14.8,LBS,No,192,CS,EA,10000,103
0098,Pancakes Mini Dippers,BR,Active,480,13,LBS,,480,CS,EA,10000,104
0425,Insert Heating Instructions DP,PK,Active,,0,,No,1,EA,EA,10000,
0100,Icing Cup Dippers 1Oz,SA,Obsolete,200,22,LBS,No,200,CS,EA,10000,107
0101,Waffles Homestyle Minis 1 Oz,BR,Active,120,10.3,LBS,,120,CS,EA,10000,108
1082,U Pad Brat Firenza 4.75X6 IN,PK,Obsolete,,0,,,1000,K,EA,10000,
1219,Ribbon Wax Violet,PK,Obsolete,,0,,,14172,RL,IN,10000,
1220,Ribbon Green Wax 4x1181,PK,Not Stocked,,0,,,14172,RL,IN,10000,
1221,Ribbon Wax Red,PK,Obsolete,,0,,No,14172,RL,IN,10000,
1222,Ribbon Wax Blue,PK,Obsolete,,0,,,14172,RL,IN,10000,
1223,Ribbon Wax Orange,PK,Obsolete,,0,,,14172,RL,IN,10000,
1315,Rectangle Blank Yellow Thml,PK,Obsolete,,0,,No,4000,CS,EA,10000,
1347,Small Vinyl Gloves,PK,Active,,0,,No,1000,CS,EA,10000,
1348,Medium Vinyl Gloves,PK,Not Stocked,,0,,,1000,CS,EA,10000,
1349,Large Vinyl Gloves,PK,Not Stocked,,0,,,1000,CS,EA,10000,
1357,Rectangle NW mkt fresh orange,PK,Obsolete,,0,,No,1000,RL,EA,10000,
1358,Rectangle NW mkt fresh red,PK,Obsolete,,0,,,1000,RL,EA,10000,
1359,Lab- Sqr blank ground 3X4 ,PK,Obsolete,,0,,,1000,CS,EA,10000,
1360,Rectangle NW mkt fresh green,PK,Obsolete,,0,,No,1000,RL,EA,10000,
1409,Lab- Sqr PLN Bagel &Crm 3X3 ,PK,Obsolete,,0,,,1000,CS,EA,10000,
1462,X Large Vinyl Gloves,PK,Active,,0,,No,1000,CS,EA,10000,
1512,Pallet Slip Sheets,PK,Active,,0,,No,2000,PAL,EA,10000,
1607,Sqr Vegan Gar-burger 3x3 in,PK,Obsolete,,0,,No,1000,RL,EA,10000,
1608,Rectangle Blank Pink Thrml,PK,Obsolete,,0,,No,3000,RL,EA,10000,
1609,Bar Code Pink 4x1.875 in,PK,Obsolete,,0,,,3000,RL,EA,10000,
1640,Box #6 RSC Corrugated Kraft,PK,Obsolete,,0,,,1,EA,EA,10000,
1645,Box #7 RSC Corrugated Kraft,PK,Obsolete,,0,,,1,EA,EA,10000,
1649,Can Liner 43x38 blk,PK,Active,,0,,No,100,CS,EA,10000,
1654,Can Liner 38x58 1.3 ml blk,PK,Active,,0,,No,100,CS,EA,10000,
1656,Film Polypro Fuji 14 In Web,PK,Obsolete,,0,,,60840,RL,IN,10000,
1702,Stretch Film 20x5000 80ga,PK,Active,,0,,No,40,PAL,EA,10000,
0130,Sausage Patty Pork 1.2 Oz,PR,Active,133,11,LBS,No,133,CS,EA,10000,134
0131,Egg Patty Scrambled 3in 1Oz,PR,Active,360,23.6,LBS,No,360,CS,EA,10000,135
0132,Biscuit Buttermilk 2 Oz Sliced,BR,Obsolete,120,16.25,LBS,No,120,CS,EA,10000,136
0133,Ctn 4 Pk WF Sausage Biscuit,PK,Active,350,41.7,LBS,No,1,EA,EA,10000,137
1739,Film Polypro Fuji 10 In Web,PK,Obsolete,,0,,,60840,RL,IN,10000,
0135,Ctn 4 Pk WF CanBac Muffin,PK,Active,350,40.6,LBS,No,1,EA,EA,10000,139
0136,Ctn 4 Pk WF Sausage Muffin,PK,Active,350,40.9,LBS,No,1,EA,EA,10000,140
0137,Bacon Round Fully Cooked,PR,Active,288,4.6,LBS,No,288,CS,EA,10000,141
0138,English Muffin 2 Oz Sliced,BR,Active,144,21.5,LBS,No,144,CS,EA,10000,143
1755,Sleeve 18 Polyethyene,PK,Active,,0,,No,1000,CS,EA,10000,
0140,Box Master WF Saus Bisc 4-12Pk,PK,Active,25,22.2,LBS,No,1,EA,EA,10000,145
0141,Box Master WF Bacn Bisc 4-12Pk,PK,Active,25,22.2,LBS,No,1,EA,EA,10000,146
0142,Box Master WF CnBac Muf 4-12Pk,PK,Active,25,22.2,LBS,No,1,EA,EA,10000,147
1792,Rectangle SKFG Logo 3.625 x3,PK,Obsolete,,0,,No,1000,RL,EA,10000,
0144,Box Master OP Brk Entree 24Pk,PK,Active,25,18.5,LBS,,1,EA,EA,10000,149
0145,Cheese Cheddar Med 6-5Lb,DA,Obsolete,30,30.25,LBS,No,30,CS,LB,10000,150
1802,Circle Flourescent Red 1in,PK,Obsolete,,0,,,1000,RL,EA,10000,
1816,Corner Post 2X2X38,PK,Active,,0,,No,2940,PAL,EA,10000,
11009260C,11009260C Master Case Label,PK,Active,,0,,,0,,EA,10000,10000
11009261C,11009261C Master Case Label,PK,Active,,0,,,0,,EA,10000,10000
0150,Box Master Wellshire 12-2 Pk,PK,Obsolete,25,15,LBS,No,1,EA,EA,10000,155
0151,Biscuit Natural 2 Oz Sliced,BR,Obsolete,320,19.5,LBS,No,320,CS,EA,10000,156
0152,Muffin English Multigrain 2Oz ,BR,Obsolete,144,20.3,LBS,No,144,CS,EA,10000,157
0153,Egg Patty Scram Cage Free 2 Oz,PR,Obsolete,112,15.6,LBS,No,112,CS,EA,10000,158
11010010C,11010010C Master Case Label,PK,Active,,0,,No,0,,EA,10000,10000
11017416C,11017416C Master Case Label,PK,Active,,0,,No,0,,EA,10000,10000
0156,Chicken Patty Natural 2 Oz,PR,Obsolete,80,10.9,LBS,No,80,CS,EA,10000,161
11017461C,11017461C Master Case Label,PK,Obsolete,,0,,No,0,,EA,10000,10000
0158,Bacon Turkey Canadian Natural,PR,Obsolete,18,17.1,LBS,No,18,CS,LB,10000,163
11017984C,11017984C Master Case Label,PK,Active,,0,,No,0,,EA,10000,10000
0160,Sauce Teriyaki Glaze Kikkoman,SA,Active,480,32.6,LBS,,480,CS,OZ,10000,164
0161,Chicken Ginger Teriyaki Strips,PR,Active,160,10.8,LBS,,160,CS,OZ,10000,165
11019027C,11019027C Master Case Label,PK,Active,,0,,No,0,,EA,10000,10000
0163,Asian Blend SK 40 Lb,VE,Active,640,41.2,LBS,,640,CS,OZ,10000,167
0164,Rice White IQF Precooked 40 Lb,VE,Active,640,41.3,LBS,No,640,CS,OZ,10000,168
0165,Ciabatta Bun Wheat Sliced,BR,Active,48,11.6,LBS,No,48,CS,EA,10000,169
0166,Kaiser Pan Wheat Sliced,BR,Active,48,10.3,LBS,,48,CS,EA,10000,170
11019030C,11019030C Master Case Label,PK,Active,,0,,No,0,,EA,10000,10000
11020154C,11020154C Master Case Label,PK,Active,,0,,No,0,,EA,10000,10000
11020155C,11020155C Master Case Label,PK,Active,,0,,No,0,,EA,10000,10000
11020156C,11020156C Master Case Label,PK,Active,,0,,No,0,,EA,10000,10000
0171,Bacon Turkey Half Slce Natural,PR,Active,1,8.5766,LBS,No,1,LB,LB,10000,175
11023447C,11023447C Master Case Label,PK,Active,,0,,No,0,,EA,10000,10000
11023449C,11023449C Master Case Label,PK,Active,,0,,No,0,,EA,10000,10000
11024408C,11024408C Master Case Label,PK,Obsolete,,0,,No,0,,EA,10000,10000
11024409C,11024409C Master Case Label,PK,Obsolete,,0,,No,0,,EA,10000,10000
11024410C,11024410C Master Case Label,PK,Obsolete,,0,,No,0,,EA,10000,10000
11024411C,11024411C Master Case Label,PK,Obsolete,,0,,No,0,,EA,10000,10000
11024412C,11024412C Master Case Label,PK,Obsolete,,0,,No,0,,EA,10000,10000
0179,Ctn 4PK Ahold Saus Egg Bisc,PK,Active,350,46.5,LBS,No,1,EA,EA,10000,184
11024413C,11024413C Master Case Label,PK,Obsolete,,0,,No,0,,EA,10000,10000
0181,Box Master Brkfst Sand 12-4PK,PK,Obsolete,25,21.9,LBS,No,1,EA,EA,10000,186
0182,Box Master Panini 12 Pk,PK,Active,25,9.9,LBS,,1,EA,EA,10000,187
0183,Box Master Nathans Twin,PK,Active,25,9.8,LBS,,1,EA,EA,10000,188
0184,Box Master 13.5x10.5x9.5 ID,PK,Active,25,18.3,LBS,No,1,EA,EA,10000,189
0185,Croissant TFF 30-2 Oz,BR,Active,30,4.7,LBS,No,1,EA,EA,10000,190
0186,Ham Breakfast Stk Log 6-4.7 Lb,PR,Obsolete,6,28.6,LBS,No,1,LB,LB,10000,191
11024419C,11024419C Master Case Label,PK,Obsolete,,0,,No,0,,EA,10000,10000
123127C,123127C Master Case Label,PK,Active,,0,,,0,,EA,10000,10000
123127L,123127L Sandwich Label,PK,Active,,0,,,0,,EA,10000,10000
123128C,123128C Master Case Label,PK,Active,,0,,,0,,EA,10000,10000
0191,Ctn 4PK GofC Ham Egg Crois,PK,Active,350,469.5,LBS,No,1,EA,EA,10000,196
123300C,123300C Master Case Label,PK,Active,,0,,No,0,,EA,10000,10000
123301C,123301C Master Case Label,PK,Active,,0,,No,0,,EA,10000,10000
0194,Box Master Bagel Sand 12-2PK,PK,Obsolete,25,18,LBS,No,1,EA,EA,10000,199
0195,Box Master 12 Pk Flying J,PK,Active,25,14.75,LBS,No,1,EA,EA,10000,200
123304C,123304C Master Case Label,PK,Active,,0,,No,0,,EA,10000,10000
0197,Box Master WF 6-4PK SECC,PK,Active,25,13,LBS,No,1,EA,EA,10000,202
123310C,123310C Master Case Label,PK,Active,,0,,No,0,,EA,10000,10000
0199,Box Master PrcChop Bowls ,PK,Active,25,0.45,LBS,No,1,EA,EA,10000,204
0200,Box Master Clam Shell Jamba,PK,Active,25,21,LBS,No,1,EA,EA,10000,205
123311C,123311C Master Case Label,PK,Active,,0,,No,0,,EA,10000,10000
123314C,123314C Master Case Label,PK,Active,,0,,No,0,,EA,10000,10000
123315C,123315C Master Case Label,PK,Active,,0,,No,0,,EA,10000,10000
123412C,123412C Master Case Label,PK,Active,,0,,,0,,EA,10000,10000
123496C,123496C Master Case Label,PK,In Development,,0,,,0,,EA,10000,10000
0206,Divider 12x9 Chipboard 20 Pt,PK,Active,650,46,LBS,No,1,EA,EA,10000,211
123496L,123496L Sandwich Label,PK,In Development,,0,,,0,,EA,10000,10000
0208,Divider 9x9 Chipboard 20 Pt,PK,Active,750,39.5,LBS,No,1,EA,EA,10000,213
123497C,123497C Master Case Label,PK,Active,,0,,,0,,EA,10000,10000
123545C,123545C Master Case Label,PK,Obsolete,,0,,No,0,,EA,10000,10000
123555C,123555C Master Case Label,PK,Obsolete,,0,,No,0,,EA,10000,10000
123586C,123586C Master Case Label,PK,Active,,0,,,0,,EA,10000,10000
123586L,123586L Sandwich Label,PK,Active,,0,,,0,,EA,10000,10000
123587C,123587C Master Case Label,PK,Active,,0,,,0,,EA,10000,10000
0215,Beef Patty Angus 4.5 OZ,PR,Active,54,15.5,LBS,No,54,CS,EA,10000,219
123588C,123588C Master Case Label,PK,Active,,0,,,0,,EA,10000,10000
0217,Ctn 4PK Saus Egg Bisc WINCO,PK,Active,350,38.5,LBS,No,1,EA,EA,10000,221
0002,Bailing Wire 12 ga, 14,PK,Active,,0,,No,125,BD,EA,10000,2
0003,Blue Ice  Nordic 24oz - 24/Cs,PK,Active,,0,,No,24,CS,EA,10000,3
0004,Tiro Black Ink Fast Dry 48/Cs,PK,Active,,0,,No,48,CS,EA,10000,4
0005,Tiro Character/Number Kit 4ea,PK,Active,,0,,No,4,BOX,EA,10000,5
0006,Pallet Covers 1 Mill 250/Roll,PK,Active,,0,,No,250,RL,EA,10000,6
0223,Box Master WINCO 12-4PK,PK,Active,300,23.4,LBS,,1,EA,EA,10000,226
0007,Roll Wheat Rustic 130/Cs,BR,Obsolete,,0,,,130,CS,EA,10000,7
0008,Roll White Rustic 130/Cs,BR,Obsolete,,0,,,130,CS,EA,10000,8
0012,Bacon Uncured Slcd 2-150 EA,PR,Obsolete,,0,,No,300,CS,EA,10000,11
0016,Cheese Pepper Jack .5 OZ,DA,Obsolete,,0,,,320,CS,EA,10000,15
0018,Tomato Roma Roasted Diced ,VE,Obsolete,,0,,,640,CS,OZ,10000,17
0229,Box Master OP 12-4PK Value,PK,Active,25,20.6,LBS,No,1,EA,EA,10000,231
0230,Muffin English Orig 3 Oz 80T,BR,Active,80,13,LBS,No,80,CS,EA,10000,232
0231,Muffin Eng Multigrain 3 Oz 80T,BR,Active,80,12.9,LBS,No,80,CS,EA,10000,233
0019,*Film Polypro Fuji 12 in Web,PK,Obsolete,,0,,,12,FT,IN,10000,18
0233,Film BOPP Fuji 9.5 In Web,PK,Active,12,37,LBS,No,12,FT,IN,10000,235
0234,Film BOPP Fuji 12 in Web,PK,Active,12,46.1,LBS,No,12,FT,IN,10000,237
0235,Film BOPP Fuji 14.5 in Web,PK,Active,12,56.4,LBS,No,12,FT,IN,10000,239
0020,Beef Hamburger Patty 2.6oz,PR,Obsolete,,0,,No,93,CS,EA,10000,19
0021,Box #8 40PK Artisan Plain,PK,Obsolete,,0,,,1,EA,EA,10000,21
0238,Tray Entree Black CPET 12 Oz,PK,Active,600,24.9,LBS,,600,CS,EA,10000,243
0022,Box #9 12-16 PK Artisan/Muffin,PK,Obsolete,,0,,,1,EA,EA,10000,22
0023,Box 60 PK Saus Muf Kraft Plain,PK,Obsolete,,0,,,1,EA,EA,10000,23
0024,Film Polypro Fuji 9.5 In Web,PK,Obsolete,,0,,No,12,FT,IN,10000,24
0025,Chutney Mango 4 Lb Sukhis,SA,Obsolete,,0,,,64,TB,OZ,10000,26
0243,Ketchup Cup 1 Oz Dipper,SA,Obsolete,160,12,LBS,No,160,CS,EA,10000,248
0027,Cheese Mont Jack Sliced .5 Oz,DA,Obsolete,,0,,,512,CS,EA,10000,29
0028,*Film Polypro Fuji 14.5 in Web,PK,Obsolete,,0,,,12,FT,IN,10000,30
0029,Film Fuji Spec Value Hamburger,PK,Obsolete,,0,,No,12500,RL,IMP,10000,31
0030,Film Fuji Spec Value Saus&Chs,PK,Obsolete,,0,,No,13333,RL,IMP,10000,32
0249,Egg White Patty 1.67 oz,PR,Obsolete,192,21.1,LBS,No,192,CS,EA,10000,253
0250,Egg Patty Scrambled 1.67 oz,PR,Obsolete,168,18.7,LBS,No,168,CS,EA,10000,254
0251,Bacon Uncured Slcd 2-150 EA,PR,Active,300,4.3,LBS,No,300,CS,EA,10000,255
0252,Loaf Panini White,BR,Active,300,24.4,LBS,No,300,CS,EA,10000,256
0253,Beef Seas Diced .5inx.5in,PR,Active,35,37,LBS,No,35,CS,LB,10000,258
0254,Chicken Ckd Diced .5in x.5in,PR,Active,10,11,LBS,No,10,CS,LB,10000,259
0255,Chicken Seas Diced .5in x.5in,PR,Active,10,10.9,LBS,No,10,CS,LB,10000,260
0256,Onion Diced 1/4in Crmlzd ,VE,Active,400,26.9,LBS,No,400,CS,OZ,10000,261
0257,Onion Diced 1/2in Rstd,VE,Active,400,26.7,LBS,No,400,CS,OZ,10000,262
0258,Pepper Green Strip Rstd,VE,Active,320,21.9,LBS,No,320,CS,OZ,10000,263
0259,Pepper Strip Red Rstd,VE,Active,320,21.9,LBS,No,320,CS,OZ,10000,264
0260,Mushroom Diced 1/2in Rstd,VE,Active,400,27,LBS,No,400,CS,OZ,10000,265
0261,Bacon Bits 3/16in Dice,PR,Active,320,21.2,LBS,No,320,CS,OZ,10000,266
0262,Chile Poblana IQF 1/4in,VE,Active,720,47.1,LBS,No,720,CS,OZ,10000,267
0263,Tomato RM IQF Diced 3/8in,VE,Active,720,46.8,LBS,No,720,CS,OZ,10000,268
0264,Susceptor Micro Grill Panini,PK,Active,700,25.65,LBS,No,1,EA,EA,10000,269
